FR0000121261;04/06/21;131.35;131.60;130.05;130.45;251244
FR0000121261;07/06/21;130.45;133.35;130.40;132.30;336072
FR0000121261;08/06/21;131.85;132.40;131.10;131.55;254800
FR0000121261;09/06/21;131.50;131.60;129.90;130.50;310847
FR0000121261;10/06/21;130.75;131.25;129.75;130.35;359336
FR0000121261;11/06/21;130.30;131.45;130.00;130.35;396582
FR0000121261;14/06/21;130.60;131.00;129.05;129.10;314532
FR0000121261;15/06/21;129.65;131.60;129.35;130.40;331384
FR0000121261;16/06/21;131.00;131.95;129.95;131.60;352318
FR0000121261;17/06/21;130.85;133.40;130.75;132.35;429900
FR0000121261;18/06/21;132.30;134.90;130.45;131.35;918087
FR0000121261;21/06/21;130.65;137.85;130.40;137.60;694480
FR0000121261;22/06/21;137.65;137.95;134.35;134.85;533779
FR0000121261;23/06/21;135.10;135.55;134.05;134.10;264038
FR0000121261;24/06/21;134.90;135.65;133.95;135.65;356314
FR0000121261;25/06/21;135.90;135.90;134.25;134.35;284626
FR0000121261;28/06/21;134.10;135.85;133.95;134.85;310040
FR0000121261;29/06/21;135.10;137.55;135.10;137.55;439981
FR0000121261;30/06/21;137.20;137.95;134.35;134.50;466610
FR0000121261;01/07/21;135.20;135.35;133.45;134.35;305140
FR0000121261;02/07/21;134.75;136.25;134.75;135.30;233663
FR0000121261;05/07/21;135.25;136.60;134.50;136.50;154593
FR0000121261;06/07/21;136.40;136.40;133.70;134.20;363190
FR0000121261;07/07/21;134.10;135.95;133.35;134.95;318684
FR0000121261;08/07/21;133.55;134.20;132.35;133.10;518744
FR0000121261;09/07/21;133.45;137.35;133.45;137.10;425283
FR0000121261;12/07/21;136.75;137.35;135.15;137.30;278163
FR0000121261;13/07/21;137.25;138.05;136.50;137.25;264348
FR0000121261;14/07/21;137.10;137.65;136.20;136.55;286616
FR0000121261;15/07/21;136.30;136.60;135.20;135.90;305002
FR0000121261;16/07/21;136.35;136.70;134.60;134.65;318194
FR0000121261;19/07/21;133.10;133.95;131.20;132.60;475300
FR0000121261;20/07/21;133.20;134.50;132.35;133.30;314051
FR0000121261;21/07/21;134.15;135.90;133.75;135.25;350503
FR0000121261;22/07/21;135.75;137.05;135.55;135.75;283882
FR0000121261;23/07/21;136.80;138.50;136.70;138.00;306725
FR0000121261;26/07/21;137.05;137.35;134.95;135.25;420264
FR0000121261;27/07/21;136.60;137.20;134.05;135.50;436455
FR0000121261;28/07/21;134.75;135.95;133.35;135.95;335251
FR0000121261;29/07/21;135.95;137.75;135.30;137.70;321017
FR0000121261;30/07/21;137.25;138.25;135.95;137.70;275089
FR0000121261;02/08/21;138.65;139.50;138.05;138.65;305154
FR0000121261;03/08/21;138.60;139.90;138.30;139.00;353968
FR0000121261;04/08/21;139.20;141.35;139.20;141.35;427367
FR0000121261;05/08/21;140.65;142.55;140.35;142.25;333193
FR0000121261;06/08/21;141.95;142.95;140.30;142.15;309685
FR0000121261;09/08/21;141.70;142.45;141.30;141.95;205691
FR0000121261;10/08/21;142.30;142.65;141.60;141.95;168442
FR0000121261;11/08/21;142.20;142.80;141.65;142.50;212652
FR0000121261;12/08/21;142.60;143.30;141.90;142.85;272062
FR0000121261;13/08/21;142.60;144.05;142.45;144.05;221892
FR0000121261;16/08/21;143.25;144.70;143.10;144.20;246113
FR0000121261;17/08/21;144.00;144.95;143.80;143.80;247905
FR0000121261;18/08/21;143.85;145.10;143.40;144.75;247707
FR0000121261;19/08/21;142.90;143.30;141.35;141.65;434772
FR0000121261;20/08/21;141.20;141.70;139.95;140.80;372101
FR0000121261;23/08/21;142.00;143.00;140.85;141.20;279392
FR0000121261;24/08/21;141.40;141.90;138.20;138.75;342108
FR0000121261;25/08/21;138.75;139.25;137.75;138.40;316146
FR0000121261;26/08/21;137.75;139.45;137.70;139.25;227046
FR0000121261;27/08/21;139.65;140.00;138.85;139.75;145042
FR0000121261;30/08/21;139.80;140.05;139.20;139.40;123487
FR0000121261;31/08/21;139.70;139.95;136.50;137.05;431586
FR0000121261;01/09/21;138.30;138.45;136.70;137.70;276127
FR0000121261;02/09/21;137.70;138.50;137.55;138.20;188632
FR0000121261;03/09/21;138.25;138.50;136.60;136.85;225932
FR0000121261;06/09/21;137.10;138.30;136.85;137.55;159797
FR0000121261;07/09/21;137.30;138.40;137.00;138.20;182130
FR0000121261;08/09/21;137.95;138.10;135.95;136.25;273392
FR0000121261;09/09/21;135.25;137.10;132.75;136.85;262183
FR0000121261;10/09/21;137.00;137.70;136.30;136.40;269305
